#grain_i_ID grain_j_ID phi1 Phi phi2 angle
491 525 3.451011e+02 3.360811e+01 7.599680e+01 4.405280e+01
492 493 2.065215e+02 4.874360e+01 2.972476e+02 5.994476e+01
492 514 1.761466e+02 1.416193e+02 4.646415e+01 5.466243e+01
492 537 2.546162e+02 5.227231e+01 2.914555e+02 4.330442e+01
492 599 1.339002e+02 1.440172e+02 3.354778e+02 4.177222e+01
493 599 2.499719e+01 1.136831e+02 2.705335e+01 4.009569e+01
494 500 3.341419e+02 1.322342e+02 2.068340e+02 5.992770e+01
494 619 7.585106e+01 1.394580e+02 3.079186e+02 5.496866e+01
495 541 1.402578e+02 6.229078e+01 1.132526e+02 4.877680e+01
495 619 7.255886e+01 1.030700e+02 1.140851e+02 3.380307e+01
496 511 1.127512e+02 4.091797e+01 2.881484e+02 5.722549e+01
496 525 6.761543e+01 1.433294e+02 1.058583e+02 5.250344e+01
497 502 8.406515e+01 1.177283e+02 6.138187e+01 3.903090e+01
497 514 8.443758e+01 1.694650e+02 2.820700e+02 2.051857e+01
497 515 3.125624e+02 5.472587e+01 2.597118e+02 5.316432e+01
498 503 3.159336e+02 9.039317e+01 1.800794e+02 4.406844e+01
498 564 1.002176e+02 1.115423e+02 1.794778e+02 2.386445e+01
499 503 3.168908e+02 2.306102e+00 1.779224e+02 4.486944e+01
499 564 1.249096e+01 1.401615e+02 6.482041e+01 5.429673e+01
500 505 2.251666e+02 1.090775e+02 3.147677e+02 5.996386e+01
500 619 1.975056e+02 6.559861e+01 1.806787e+02 3.004551e+01
501 525 3.147980e+02 7.094622e+01 3.152778e+02 5.972290e+01
501 534 1.699920e+02 8.702236e+01 1.995201e+01 2.226222e+01
501 600 2.182347e+02 9.362081e+01 1.469243e+02 5.105836e+01
502 514 2.987049e+02 5.173691e+01 2.816502e+02 5.107317e+01
502 515 1.856239e+02 1.383794e+02 3.532615e+02 4.333955e+01
503 504 3.467241e+02 6.240497e+01 1.801022e+02 3.055600e+01
503 564 2.354798e+02 1.388220e+02 6.192993e+01 4.165847e+01
503 599 1.731450e+02 1.134858e+02 7.605955e+00 2.600493e+01
504 507 1.540244e+02 1.321672e+02 2.063636e+02 5.982344e+01
504 564 1.321032e+02 1.240613e+02 1.475490e+02 5.786558e+01
504 596 2.248155e+02 1.098199e+02 4.429011e+01 5.948819e+01
505 526 2.973328e+02 4.827294e+01 1.159531e+02 5.997481e+01
505 619 2.581097e+02 5.115149e+01 3.263909e+02 5.475529e+01
506 507 5.226202e+01 6.457595e+01 2.629210e+01 4.757113e+01
506 509 3.178460e+02 1.416837e+02 1.631315e+01 4.924366e+01
506 596 3.461593e+02 7.631859e+01 2.080079e+02 3.259151e+01
507 523 1.835388e+02 1.500914e+02 7.525319e+01 3.494640e+01
507 567 1.531861e+02 4.785558e+01 1.545590e+02 5.976184e+01
507 596 2.408313e+02 6.280450e+01 2.761883e+02 3.905693e+01
508 599 3.156472e+02 7.075028e+01 4.535508e+01 5.983630e+01
509 516 1.371398e+02 1.399190e+02 2.268055e+02 4.008235e+01
509 596 1.342848e+02 6.983248e+01 4.626427e+01 5.887241e+01
510 511 2.753063e+02 6.984574e+01 2.417847e+02 3.418620e+01
510 513 3.375296e+02 1.019921e+02 3.085588e+01 4.157443e+01
510 525 1.719163e+02 1.118838e+02 5.996555e+01 3.661037e+01
511 525 4.520805e+01 1.092782e+02 1.353181e+02 5.969584e+01
512 514 4.516631e+01 1.097506e+02 1.353766e+02 5.968845e+01
512 525 4.525820e+01 1.093558e+02 1.354164e+02 5.961018e+01
512 529 3.586214e+02 1.076569e+02 2.193662e+02 4.321596e+01
512 546 1.675857e+02 1.192604e+02 1.919667e+02 3.496191e+01
513 519 3.483776e+02 6.014322e+01 2.180537e+02 4.694036e+01
513 525 3.064507e+02 1.433006e+02 2.159687e+02 3.670246e+01
514 515 2.321558e+01 1.318661e+02 6.917833e+01 5.504135e+01
514 520 2.711709e+02 5.989282e+01 3.279060e+01 4.447640e+01
514 537 7.656644e+01 1.124277e+02 1.526131e+02 3.569693e+01
514 546 2.746174e+02 1.059634e+02 6.769271e+01 2.826361e+01
515 537 2.729322e+01 4.827748e+01 2.579205e+01 5.991181e+01
515 546 2.250181e+02 9.256774e+01 2.027397e+02 4.977037e+01
516 596 3.160441e+02 7.013221e+01 2.243101e+02 5.900572e+01
517 539 2.666506e+01 9.631536e+01 1.592817e+02 3.510161e+01
517 571 1.354764e+02 1.212694e+02 2.950421e-01 5.401325e+01
518 539 1.351042e+02 1.084847e+02 2.250781e+02 5.990084e+01
518 569 5.588964e+00 9.586073e+01 2.025170e+02 2.364007e+01
519 525 1.184085e+02 9.077597e+01 2.513876e+02 3.397158e+01
520 546 3.318034e+02 4.619018e+01 6.355996e+01 5.757781e+01
521 525 1.748363e+02 1.261788e+02 2.055749e+01 4.254277e+01
521 600 2.643438e+01 1.312015e+02 6.340491e+01 5.947126e+01
522 537 8.855113e+01 8.536274e+01 3.417923e+01 3.445446e+01
523 567 1.275958e+02 1.052250e+02 3.194220e+02 5.902714e+01
523 569 6.240943e+01 1.314353e+02 2.956841e+02 5.980296e+01
524 525 9.540131e+01 2.632504e+01 2.894666e+02 3.606205e+01
524 527 3.289530e+02 1.327621e+02 3.163543e+02 4.879598e+01
524 528 8.324479e+01 1.401121e+02 3.469808e+02 4.035697e+01
524 562 2.509410e+02 1.168026e+02 2.486989e+02 3.642220e+01
525 527 3.318828e+02 1.433186e+02 3.530207e+02 4.215367e+01
525 528 6.201999e+01 1.141870e+02 3.528566e+02 3.634729e+01
525 541 1.066260e+02 4.087749e+01 1.934630e+02 5.037275e+01
525 546 2.747115e+02 1.061504e+02 6.806547e+01 2.810121e+01
525 556 1.982478e+02 1.171184e+02 2.161709e+02 4.497923e+01
525 562 2.155548e+02 1.398579e+02 2.321506e+02 4.330622e+01
525 600 3.160195e+02 9.737948e+01 2.181618e+02 5.760450e+01
526 540 1.349899e+02 1.102380e+02 2.249307e+02 5.995905e+01
526 619 1.463483e+02 2.979852e+01 3.813253e+01 3.012598e+01
527 562 3.268704e+02 6.375159e+01 1.549845e+01 4.197255e+01
527 600 2.084755e+02 4.771175e+01 2.541016e+01 5.919391e+01
528 530 7.374431e+01 1.620078e+02 1.395232e+02 3.009216e+01
528 562 2.424524e+01 1.023132e+02 7.673935e+01 3.128633e+01
529 546 1.535968e+02 1.318883e+02 2.614952e+01 5.972832e+01
530 562 9.458454e+01 6.649544e+01 2.418989e+02 3.603418e+01
531 546 1.829211e+02 4.467584e+01 1.856627e+01 4.931232e+01
531 591 2.325410e+02 5.936200e+01 3.154095e+02 5.782536e+01
532 546 2.442925e+02 1.320463e+02 2.661090e+01 5.971891e+01
533 537 3.444525e+02 5.464178e+01 1.515437e+01 3.949536e+01
533 591 1.347222e+02 9.053233e+01 1.799776e+02 4.472534e+01
534 600 6.257973e+01 4.866430e+01 6.410406e+01 5.974692e+01
535 562 3.076478e+02 1.048534e+02 2.367138e+02 5.492573e+01
536 542 1.757485e+02 5.442823e+01 3.470612e+02 3.845674e+01
536 591 1.281597e+02 9.114949e+01 1.863019e+02 3.861141e+01
537 546 1.810940e+02 1.377355e+02 2.224865e+02 5.848553e+01
537 591 1.197889e+02 1.355240e+02 1.447183e+02 5.067514e+01
537 599 2.064250e+01 1.370977e+02 6.273167e+01 5.939543e+01
538 596 2.177082e+02 3.478213e+01 3.205712e+02 3.482335e+01
539 569 6.611282e+01 1.246059e+02 3.197786e+02 5.213163e+01
539 571 2.566940e+02 1.025236e+02 2.548255e+02 2.274590e+01
539 588 1.226505e+02 5.130205e+01 1.371491e+02 5.223885e+01
539 645 1.350075e+02 7.093626e+01 2.250729e+02 5.996336e+01
540 619 3.093820e+02 8.096965e+01 2.289164e+02 5.469681e+01
541 580 1.295815e+02 9.534582e+01 1.384437e+02 5.833954e+01
541 600 2.706856e+01 1.314977e+02 2.435567e+02 5.998044e+01
541 619 1.791813e+02 7.716762e+01 1.712338e+02 1.560349e+01
542 591 3.119033e+02 5.753352e+01 2.316828e+02 5.676504e+01
543 562 2.168402e+02 1.346891e+02 1.670846e+02 5.988911e+01
544 599 2.067175e+01 1.372469e+02 6.297734e+01 5.943923e+01
545 591 1.211729e+02 1.119371e+02 6.880794e+00 3.747745e+01
546 556 2.256364e+02 7.091909e+01 3.150027e+02 5.963559e+01
546 591 6.810935e+01 4.103573e+01 2.607437e+02 5.110808e+01
547 564 2.641977e+01 1.317067e+02 6.347543e+01 5.981253e+01
547 599 3.257613e+02 1.110435e+02 1.492347e+01 4.475763e+01
548 562 1.266168e+02 7.368561e+01 2.155346e+02 5.638894e+01
549 553 3.148746e+02 7.049703e+01 2.250941e+02 5.987330e+01
549 566 3.726243e+01 1.343875e+02 2.841073e+02 5.087204e+01
549 596 1.688875e+02 2.108385e+01 1.873094e+02 2.142029e+01
550 596 4.550649e+01 9.090547e+01 1.352969e+02 6.200751e+01
551 562 2.368787e+02 6.350690e+01 1.831400e+01 4.265435e+01
552 554 3.125558e+02 1.463283e+02 1.025203e+02 4.482953e+01
552 615 1.807937e+02 8.193570e+01 1.584548e+02 2.294938e+01
553 566 1.806163e+02 9.829687e+01 2.133381e+02 3.428855e+01
553 596 3.265201e+02 8.825638e+01 2.191480e+02 5.071743e+01
553 617 2.064321e+02 4.823928e+01 2.676405e+01 6.000002e+01
554 558 4.205605e+01 9.545605e+01 2.670686e+02 4.262709e+01
554 559 1.142233e+02 1.072797e+02 2.558948e+02 3.432893e+01
554 560 3.414064e+02 6.450028e+01 2.562506e+02 3.589338e+01
554 615 2.000092e+02 1.188404e+02 3.102828e+02 4.889564e+01
555 561 8.094424e+00 9.513887e+01 1.203355e+01 1.508696e+01
555 562 2.063722e+02 9.546340e+01 6.766769e+01 3.564390e+01
555 666 1.057280e+02 9.633691e+00 2.010827e+02 3.800815e+01
556 562 1.694540e+02 2.632515e+01 1.954890e+02 2.677714e+01
556 563 1.459325e+02 1.033548e+02 2.950969e+02 4.627587e+01
556 577 3.582861e+02 1.254596e+02 2.331054e+02 5.038063e+01
556 591 2.403959e+02 1.090721e+02 2.832154e+02 3.913399e+01
556 601 2.956168e+02 1.311627e+02 3.186425e+02 5.369062e+01
556 612 3.582306e+02 1.252583e+02 5.331722e+01 5.008760e+01
557 596 1.445748e+02 7.827230e+01 1.893524e+02 3.747872e+01
557 617 3.474240e+02 3.516665e+01 7.038393e+01 4.732985e+01
558 559 1.665107e+02 7.137725e+01 1.658804e+02 2.803169e+01
558 615 1.234682e+02 1.396736e+02 1.655512e+02 5.764399e+01
559 560 3.550365e+02 1.355318e+02 3.453272e+02 4.546326e+01
559 615 1.672951e+02 7.818535e+01 2.069123e+02 3.080066e+01
560 615 2.818373e+01 1.456432e+02 3.653764e+01 3.532811e+01
561 565 3.461213e+02 2.143097e+01 1.087688e+02 2.197546e+01
561 666 1.583596e+02 9.634112e+01 1.177532e+02 3.653447e+01
562 577 3.595915e+02 1.512700e+02 2.412488e+02 4.014660e+01
562 600 2.051090e+02 9.102779e+01 7.751242e+01 2.811681e+01
562 616 2.695472e+02 1.198124e+02 2.878827e+02 3.472353e+01
562 666 1.218738e+02 9.715985e+01 2.814899e+02 3.389023e+01
563 591 1.353358e+02 8.977578e+01 1.791491e+02 4.467405e+01
563 612 3.372611e+01 1.225624e+02 1.952316e+02 4.576700e+01
564 566 1.164099e+02 1.317121e+02 1.536015e+02 5.973833e+01
564 596 2.844236e+02 8.119786e+01 2.811538e+02 2.081663e+01
564 599 2.039769e+02 5.452639e+01 1.418776e+02 5.134810e+01
564 657 5.885399e+00 1.386793e+02 2.337911e+02 5.831957e+01
565 573 3.178071e+02 4.117472e+01 2.648253e+02 5.859407e+01
565 666 6.252289e+01 1.175569e+02 1.145624e+02 4.904036e+01
566 578 1.644133e+02 1.918858e+01 1.013736e+01 1.994040e+01
566 596 2.276035e+02 1.454308e+02 1.170104e+02 4.007660e+01
566 617 3.034082e+02 5.536466e+01 2.383472e+02 5.087466e+01
566 657 1.655311e+02 7.091859e+01 6.080283e+00 2.405510e+01
567 568 2.835543e+02 9.807012e+01 3.126617e+02 4.444728e+01
567 569 3.498250e+02 6.148603e+01 2.104305e+01 3.521961e+01
567 586 6.344854e+01 5.177356e+01 3.394530e+02 5.388318e+01
567 596 3.149203e+02 7.050266e+01 2.243847e+02 5.969334e+01
567 618 1.651530e+02 1.131718e+02 4.195003e+01 5.225332e+01
568 618 3.464857e+02 1.121915e+02 1.517975e+02 3.615312e+01
569 571 2.630502e+01 1.318114e+02 6.312594e+01 5.997089e+01
569 586 9.911816e+01 6.065894e+01 2.641874e+02 3.079044e+01
569 603 4.754958e+01 1.109536e+02 8.842240e+01 4.688969e+01
569 606 1.468422e+02 4.873680e+01 2.277020e+02 5.073347e+01
569 609 1.625978e+02 9.412819e+01 3.493234e+02 2.047984e+01
570 571 1.996285e+02 1.194781e+02 1.910325e+02 3.538653e+01
570 609 1.691162e+02 2.051457e-01 5.597474e+01 4.490949e+01
571 588 3.338839e+02 1.317005e+02 2.071726e+02 5.999378e+01
571 609 3.490869e+02 1.193013e+02 2.055210e+02 4.186476e+01
572 575 3.154871e+02 9.484912e+00 1.141409e+00 4.434760e+01
572 600 2.776734e+02 1.092761e+02 2.102084e+02 3.541855e+01
572 666 1.512865e+01 1.301242e+02 1.211653e+02 4.925058e+01
573 576 1.091378e+02 1.376080e+02 8.866690e+01 4.687009e+01
573 666 1.762235e+02 1.197680e+02 6.737671e+01 3.682035e+01
574 580 1.055771e+02 5.329759e+01 2.107769e+02 5.289250e+01
574 615 3.407236e+02 8.446335e+01 3.578649e+02 2.025917e+01
575 600 3.226308e+02 1.016961e+02 2.161303e+02 5.530224e+01
575 666 5.240649e+01 1.248865e+02 1.111829e+02 5.908407e+01
576 581 4.320529e+01 7.025473e+01 1.343088e+02 5.939709e+01
576 666 3.552562e+02 5.351979e+01 2.979398e+02 4.496402e+01
577 601 6.354156e+01 4.844175e+01 6.339927e+01 5.976397e+01
577 616 4.418631e+01 6.417421e+01 7.560535e+01 4.993280e+01
578 617 1.349406e+02 7.056771e+01 2.251278e+02 5.989195e+01
578 657 3.512082e+02 5.173432e+01 5.612349e+00 3.919151e+01
579 588 3.403203e+02 1.729501e+01 2.547936e+02 3.881808e+01
579 609 8.537535e+01 6.245113e-01 1.392637e+02 4.464317e+01
580 600 1.742606e+02 9.572980e+01 3.459007e+02 1.600346e+01
580 615 3.215978e+01 1.134772e+02 4.369759e+01 5.319472e+01
580 619 3.322182e+02 5.251930e+01 6.407155e+01 5.706333e+01
581 584 3.025994e+02 9.109897e+01 3.308486e+02 4.368928e+01
581 666 1.033774e+02 4.494791e+01 3.633658e+01 5.965320e+01
582 591 1.341840e+02 8.947956e+01 1.799196e+02 4.418665e+01
582 612 3.266736e+01 1.233767e+02 1.953934e+02 4.563174e+01
583 588 2.685115e+01 1.319043e+02 6.378196e+01 5.996244e+01
583 650 9.945753e+01 7.299456e+01 1.891106e+02 2.203981e+01
583 654 3.488724e+02 1.486593e+02 1.944587e+02 4.025470e+01
584 589 2.594737e+01 1.317362e+02 2.485189e+02 5.678876e+01
584 666 1.906437e+02 1.328851e+02 9.641496e+00 4.425636e+01
585 591 6.313900e+01 1.317766e+02 2.966530e+02 5.980532e+01
585 613 6.054635e+01 9.630244e+01 1.359437e+02 5.157009e+01
586 603 4.499073e+01 7.068412e+01 1.347745e+02 5.987536e+01
586 618 9.840284e+01 1.129537e+02 3.452943e+02 2.930903e+01
587 588 3.385030e+02 1.765174e+01 2.569281e+02 3.869198e+01
587 609 3.270152e+02 1.882344e-01 2.578434e+02 4.485900e+01
587 654 9.983354e+01 1.557772e+01 2.983335e+02 4.111374e+01
588 609 2.831968e+02 1.746732e+01 6.623654e+01 2.039349e+01
588 645 2.549600e+02 2.236660e+01 1.990386e+02 2.271673e+01
588 650 5.033848e+01 8.900156e+01 5.437287e+01 5.307026e+01
588 654 2.547234e+02 2.888730e+01 2.659107e+02 3.466294e+01
589 666 1.226632e+02 9.426395e+01 2.010323e+02 3.825637e+01
590 597 2.969763e+02 1.059676e+02 2.856441e+02 3.315215e+01
590 612 1.298221e+02 5.536144e+01 2.284773e+02 5.538550e+01
591 592 6.351552e+01 4.853762e+01 2.430956e+02 5.988130e+01
591 593 3.469466e+01 6.148425e+01 2.627439e+02 4.377865e+01
591 594 1.706717e+02 1.594038e+02 8.085989e+00 2.691067e+01
591 595 1.892568e+01 1.508429e+02 2.567497e+02 4.316099e+01
591 598 1.622835e+02 6.908605e+01 1.823074e+02 2.716750e+01
591 599 1.665802e+02 6.345698e+01 1.920897e+02 3.080814e+01
591 612 1.239203e+02 9.988753e+01 2.913508e+02 3.952140e+01
591 613 2.477823e+02 3.554903e+01 3.126174e+02 4.082180e+01
592 612 1.791472e+02 7.546886e+01 2.490397e+02 2.556119e+01
592 613 2.993972e+02 8.401709e+01 3.158312e+02 5.166729e+01
593 594 1.164625e+02 1.320015e+02 2.433431e+02 5.985818e+01
593 598 2.256089e+02 1.092847e+02 1.347741e+02 5.978217e+01
593 613 2.957768e+02 9.226961e+01 3.413074e+02 3.212536e+01
594 595 3.338930e+02 4.820246e+01 6.384247e+01 5.949225e+01
594 613 1.176384e+02 1.357245e+02 1.620373e+02 5.924244e+01
595 599 1.505091e+02 1.393296e+02 3.566629e+01 4.738176e+01
595 602 3.019685e+02 1.106185e+02 1.358499e+02 5.417573e+01
595 613 5.146636e+00 1.537526e+02 7.655776e+01 3.206863e+01
596 617 4.480245e+00 1.107028e+02 9.436574e+01 2.145304e+01
596 618 5.849231e+01 1.516514e+02 1.335958e+02 3.195311e+01
596 627 1.868429e+02 6.244627e+01 1.232619e+02 4.470076e+01
596 633 5.912820e+01 1.515161e+02 1.337734e+02 3.228341e+01
596 647 2.938162e+02 6.087554e+01 2.384429e+02 4.452165e+01
597 612 2.836681e+02 1.580599e+02 2.633726e+02 2.980302e+01
598 613 3.197624e+02 7.054566e+01 2.316415e+02 5.957710e+01
599 602 3.519958e+02 1.055898e+02 3.347104e+02 2.976938e+01
599 605 1.223814e+02 7.925323e+01 3.438687e+02 3.627046e+01
599 657 2.577743e+02 1.612576e+02 1.057028e+02 3.353038e+01
599 677 3.222395e+02 3.761507e+01 2.204551e+02 3.770797e+01
599 688 2.570604e+02 1.612696e+02 1.049957e+02 3.352938e+01
600 615 3.238528e+02 1.328735e+02 1.671856e+02 5.228958e+01
600 621 3.596920e+02 6.277719e+01 1.014843e+01 2.899541e+01
600 665 8.344235e+01 6.189730e+01 3.346630e+02 3.926483e+01
600 666 1.995759e+02 8.316028e+01 1.166986e+01 2.432107e+01
601 612 1.168681e+02 4.849181e+01 2.965251e+02 5.991898e+01
601 616 2.451126e+02 2.241132e+01 1.161834e+02 2.244829e+01
602 605 1.159428e+02 1.315489e+02 2.424893e+02 5.999128e+01
602 613 2.513128e+02 5.982760e+01 1.508651e+00 3.519693e+01
603 606 3.923656e+01 1.104388e+02 1.272893e+02 5.236295e+01
603 618 2.786015e+02 6.710985e+01 2.899568e+02 3.252338e+01
603 636 8.747654e+01 1.515401e+02 1.189035e+02 4.215600e+01
604 666 3.545357e+02 1.073473e+02 3.405588e+02 2.594567e+01
605 613 2.045022e+02 1.425417e+02 2.413322e+02 5.206327e+01
605 688 3.054624e+01 1.134794e+02 3.346055e+02 4.909326e+01
606 609 1.538075e+02 4.761635e+01 3.332823e+02 5.968527e+01
606 636 2.592106e+02 5.281373e+01 5.757640e+01 5.228060e+01
607 615 3.156335e+02 7.068627e+01 2.246096e+02 5.940816e+01
607 639 1.573157e+02 1.290008e+02 2.577019e+02 4.437760e+01
608 610 9.764899e+00 6.158860e+01 3.178428e+02 4.932412e+01
608 666 1.203915e+02 9.897800e+01 1.960120e+02 3.429229e+01
609 623 6.282828e+01 1.317815e+02 2.602806e+01 5.998213e+01
609 636 1.542051e+02 7.545584e+01 1.021069e+01 3.014016e+01
609 654 2.354661e+02 1.570625e+01 2.978235e+02 1.707144e+01
610 666 1.339107e+02 1.123524e+02 1.331329e+02 5.842273e+01
611 618 3.331627e+02 4.798388e+01 2.444330e+02 5.974654e+01
611 636 2.116055e+02 1.532366e+02 2.210317e+02 2.834624e+01
611 724 1.809593e+02 1.351443e+01 3.164399e+01 3.522294e+01
612 613 2.157364e+02 1.173130e+02 2.455898e+02 5.459497e+01
612 616 2.240418e+02 6.415498e+01 7.537714e+01 4.984128e+01
612 622 1.256081e+01 1.216249e+02 1.603875e+02 4.078289e+01
612 643 1.904907e+02 5.108611e+01 6.863007e+01 4.365429e+01
612 701 1.387100e+02 6.736323e+01 3.288593e+02 5.617422e+01
613 643 3.150497e+02 7.030070e+01 2.248949e+02 5.991131e+01
613 688 1.129607e+02 1.037959e+02 1.508247e+02 4.137665e+01
614 617 2.743611e+02 1.597873e+02 2.285255e+02 4.835879e+01
614 671 3.335904e+01 1.620113e+02 8.804677e+00 3.035676e+01
615 619 1.800926e+02 8.298309e+01 1.909550e+02 1.300895e+01
615 620 3.152277e+02 7.055999e+01 2.243865e+02 5.951491e+01
615 621 3.405808e+02 7.746397e+01 2.162253e+02 4.090692e+01
615 639 9.643029e+01 1.528301e+02 2.792268e+01 3.451688e+01
615 646 9.436555e+01 2.127873e+01 2.775518e+01 3.837418e+01
616 622 3.553662e+02 1.518995e+02 6.658362e+01 3.369440e+01
616 666 2.681337e+01 1.317207e+02 6.305542e+01 5.970943e+01
616 670 4.403945e+01 1.051084e+02 1.281205e+02 5.556561e+01
617 632 1.309514e+02 1.259042e+02 3.479663e+02 5.791008e+01
617 647 1.415606e+02 8.434695e+01 3.559472e+02 3.923644e+01
617 657 3.451782e+02 1.130127e+02 4.291989e+01 5.138655e+01
617 671 1.614078e+02 3.277348e+01 2.227398e+02 4.051138e+01
618 627 2.955779e+02 1.319368e+02 3.333009e+02 5.961104e+01
618 636 7.837239e+01 1.405994e+02 3.151663e+02 5.109806e+01
618 724 3.027826e+02 6.018382e+01 5.518007e+01 4.999759e+01
619 628 3.512559e+02 2.765604e+01 3.154791e+01 3.570306e+01
619 639 1.420043e+02 9.336253e+01 1.090918e+02 4.298894e+01
619 655 1.313109e+02 1.031065e+02 3.455821e+02 4.695846e+01
620 621 2.136044e+02 2.529882e+01 1.453375e+02 2.532057e+01
620 624 2.832883e+02 4.154578e+01 2.315454e+02 4.828363e+01
620 625 3.178176e+01 1.004041e+02 8.756436e+01 3.369502e+01
620 646 3.018603e+02 8.705847e+01 3.496026e+02 3.334338e+01
621 625 3.245507e+01 1.256879e+02 8.660548e+01 4.870289e+01
621 651 3.155775e+02 7.065593e+01 3.148670e+02 5.959024e+01
621 665 1.030033e+02 7.248987e+01 2.667066e+02 2.172556e+01
622 670 5.464722e+01 5.798037e+01 3.327773e+02 5.898909e+01
622 701 2.928570e+02 1.317141e+02 2.159456e+02 4.992562e+01
623 636 7.403731e+01 1.006417e+02 2.395447e+02 3.458186e+01
623 640 2.250207e+02 6.974490e+01 3.149724e+02 5.997702e+01
623 654 1.502894e+02 1.473108e+02 2.876328e+02 5.327371e+01
624 625 2.254059e+02 1.100030e+02 4.554758e+01 5.945543e+01
624 642 1.241450e+02 1.593607e+02 1.236494e+02 2.064520e+01
624 646 1.537024e+02 4.822099e+01 3.331478e+02 5.998786e+01
624 664 1.342579e+01 2.722762e+01 1.466884e+01 3.893177e+01
625 642 2.935020e+02 7.520065e+01 2.312466e+02 4.478462e+01
625 651 1.601862e+02 9.110289e+01 8.257437e+01 2.110798e+01
626 632 1.355698e+02 8.970085e+01 1.805712e+02 4.443311e+01
626 657 2.747127e+02 3.118519e+01 2.385012e+02 4.089187e+01
627 633 2.063873e+02 1.317005e+02 2.438325e+02 5.958350e+01
627 724 2.001316e+02 7.206015e+01 2.408076e+02 3.710053e+01
628 639 1.152099e+02 1.171440e+02 9.432511e+01 3.642517e+01
628 655 1.000999e+02 1.231915e+02 3.247200e+02 5.112423e+01
629 630 3.000680e+02 2.845845e+01 1.355177e+02 3.183334e+01
629 634 1.261268e+02 1.402663e+02 1.850976e+02 5.002489e+01
629 646 1.354238e+02 1.412436e+02 1.813311e+02 5.805851e+01
629 664 2.493657e+02 1.317714e+02 1.876826e+02 4.819700e+01
630 634 6.380818e+01 1.682366e+02 1.993804e+02 4.588242e+01
630 635 2.258451e+02 1.450769e+02 1.458454e+02 3.628375e+01
630 646 9.065594e+01 1.667157e+02 2.146408e+02 3.641753e+01
630 664 1.862551e+02 1.111355e+02 2.109710e+02 3.689536e+01
631 643 2.820166e+02 1.358726e+00 1.221533e+02 4.418973e+01
631 755 2.810726e+02 1.592067e+02 7.893846e+01 3.028004e+01
632 657 3.378741e+02 1.127783e+02 1.933069e+02 3.593879e+01
632 671 1.759989e+02 9.661027e+01 6.715341e+01 2.388126e+01
633 647 1.527674e+02 1.319597e+02 2.688603e+01 5.931729e+01
633 724 3.030481e+02 5.992079e+01 5.541281e+01 5.009789e+01
634 635 1.747698e+02 4.623684e+01 3.308398e+02 5.353103e+01
634 637 2.173447e+02 1.667113e+02 5.386712e+01 2.117434e+01
634 664 2.150242e+02 7.546452e+01 4.120876e+01 5.737479e+01
635 637 3.989933e+01 1.234298e+02 1.803098e+01 5.047957e+01
635 638 2.586523e+02 1.117323e+02 3.049673e+01 4.057894e+01
635 664 9.136489e+01 4.499812e+01 3.599088e+02 4.501521e+01
636 640 2.329822e+02 1.504846e+02 2.395853e+02 3.022896e+01
636 652 2.964281e+02 1.309400e+02 3.327568e+02 5.964523e+01
636 679 1.917857e+02 1.050612e+02 2.575079e+02 2.362738e+01
636 724 3.298895e+02 1.410429e+02 1.902318e+02 5.551085e+01
637 664 1.283796e+02 9.125726e+01 2.206754e+02 5.506237e+01
638 664 1.706882e+02 1.544959e+02 2.825233e+01 4.514400e+01
639 646 1.530785e+02 1.315596e+02 2.064953e+02 5.997254e+01
639 655 2.041973e+02 1.437550e+01 3.383453e+01 3.497461e+01
640 641 1.924169e+02 7.978950e+01 1.417231e+02 4.035867e+01
640 653 4.388766e+01 1.122805e+01 1.491419e+02 1.718417e+01
640 654 1.318149e+01 9.908697e+01 3.540593e+02 1.741961e+01
640 679 3.520041e+02 5.426085e+01 5.394425e+01 5.267182e+01
641 653 4.411161e+01 8.940246e+01 1.800608e+02 4.411581e+01
642 651 2.660522e+01 1.319172e+02 1.535449e+02 5.995764e+01
642 664 1.256218e+02 1.527705e+02 1.485697e+02 3.546934e+01
642 684 1.787501e+02 9.201934e+01 1.965885e+02 1.677828e+01
643 688 2.372849e+02 1.580617e+02 7.945130e+01 3.109031e+01
643 693 1.519021e+01 1.269565e+02 2.997013e+02 4.630630e+01
643 701 2.060377e+02 4.668036e+01 2.602472e+01 5.947473e+01
643 755 2.369580e+02 1.578481e+02 7.899782e+01 3.115094e+01
644 647 3.469964e+02 1.156467e+02 4.240430e+01 5.258166e+01
644 724 1.380555e+02 6.781097e+01 3.401528e+01 5.262892e+01
644 732 1.133050e+02 1.076414e+02 1.743526e+02 3.036061e+01
645 650 3.147783e+02 1.092546e+02 4.470530e+01 5.970144e+01
645 658 2.253325e+02 7.080237e+01 2.245853e+02 5.956777e+01
646 655 3.203695e+02 1.217366e+02 2.570619e+02 4.909405e+01
646 664 2.248963e+02 7.073032e+01 4.499092e+01 5.994563e+01
647 671 1.709015e+02 5.387750e+01 6.746515e+01 4.476600e+01
647 724 4.628354e+01 1.533726e+02 2.907518e+02 3.672980e+01
647 732 1.362375e+01 1.121804e+02 4.602714e+01 5.014622e+01
648 650 3.153024e+02 1.090733e+02 4.449570e+01 5.988736e+01
648 658 2.258626e+02 7.060263e+01 2.247753e+02 5.937379e+01
649 654 1.041779e+02 1.520791e+02 7.653519e+01 3.909543e+01
649 679 2.432811e+01 1.322441e+02 6.336467e+01 5.911553e+01
